Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
2020-03-06,,,,,2.0,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,2.0,0.0,0.0,,4.0,,,,,,,,,,,,,2.0,1.3149520568480073e-06,1.3149520568480073e-06,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,1.3149520568480073e-06,6.574760284240036e-07,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,2.6299041136960146e-06,1.972428085272011e-06
2020-03-07,,,,,2.0,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,4.0,0.0,0.0,,6.0,,,,,,,,,,,,,0.0,1.3149520568480073e-06,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,2.0,2.6299041136960146e-06,1.3149520568480073e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,3.944856170544022e-06,1.3149520568480073e-06
2020-03-08,,,,,2.0,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,3.0,1.0,0.0,,6.0,,,,,,,,,,,,,0.0,1.3149520568480073e-06,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,-1.0,1.972428085272011e-06,-6.574760284240036e-07,1.0,6.574760284240036e-07,6.574760284240036e-07,0.0,0.0,0.0,,,,0.0,3.944856170544022e-06,0.0
2020-03-09,,,,,4.0,,,3.0,,0.0,0.0,,,,,,,,,,0.0,,5.0,1.0,0.0,,13.0,,,,,,,,,,,,,2.0,2.6299041136960146e-06,1.3149520568480073e-06,,,,,,,3.0,1.972428085272011e-06,1.972428085272011e-06,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,2.0,3.2873801421200185e-06,1.3149520568480073e-06,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,7.0,8.547188369512047e-06,4.602332198968026e-06
2020-03-10,,,,,1.0,,,4.0,,0.0,0.0,,,,,,,,,,0.0,,9.0,1.0,0.0,,15.0,,,,,,,,,,,,,-3.0,6.574760284240036e-07,-1.972428085272011e-06,,,,,,,1.0,2.6299041136960146e-06,6.574760284240036e-07,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,4.0,5.917284255816033e-06,2.6299041136960146e-06,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,2.0,9.862140426360054e-06,1.3149520568480073e-06
2020-03-11,,,,,1.0,2.0,,6.0,,0.0,0.0,,,,,,,,,,0.0,,9.0,1.0,0.0,,19.0,,,,,,,,,,,,,0.0,6.574760284240036e-07,0.0,,1.3149520568480073e-06,,,,,2.0,3.944856170544022e-06,1.3149520568480073e-06,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,5.917284255816033e-06,0.0,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,4.0,1.249204454005607e-05,2.6299041136960146e-06
2020-03-12,,,,,3.0,,,6.0,,0.0,0.0,,,,,,,,,,0.0,,10.0,1.0,0.0,,22.0,,,,,,,,,,,,,2.0,1.972428085272011e-06,1.3149520568480073e-06,,,,,,,0.0,3.944856170544022e-06,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,6.574760284240037e-06,6.574760284240036e-07,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,3.0,1.446447262532808e-05,1.972428085272011e-06
2020-03-13,,,,,3.0,,,7.0,,0.0,0.0,,,,,,,,,,0.0,,11.0,1.0,0.0,,24.0,,,,,,,,,,,,,0.0,1.972428085272011e-06,0.0,,,,,,,1.0,4.602332198968026e-06,6.574760284240036e-07,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,7.23223631266404e-06,6.574760284240036e-07,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,2.0,1.577942468217609e-05,1.3149520568480073e-06
2020-03-14,,,,,2.0,,,8.0,,1.0,0.0,,,,,,,,,,13.0,,13.0,1.0,0.0,,40.0,,,,,,,,,,,,,-1.0,1.3149520568480073e-06,-6.574760284240036e-07,,,,,,,1.0,5.259808227392029e-06,6.574760284240036e-07,,,,1.0,6.574760284240036e-07,6.574760284240036e-07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.547188369512047e-06,8.547188369512047e-06,,,,2.0,8.547188369512047e-06,1.3149520568480073e-06,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,16.0,2.6299041136960148e-05,1.0519616454784058e-05
2020-03-15,,,,,2.0,,,12.0,,0.0,0.0,,,,,,,,,,16.0,,13.0,1.0,0.0,,46.0,,,,,,,,,,,,,0.0,1.3149520568480073e-06,0.0,,,,,,,4.0,7.889712341088045e-06,2.6299041136960146e-06,,,,-1.0,0.0,-6.574760284240036e-07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0519616454784058e-05,1.972428085272011e-06,,,,0.0,8.547188369512047e-06,0.0,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,6.0,3.024389730750417e-05,3.944856170544022e-06
2020-03-16,,,,,4.0,,,10.0,,1.0,0.0,,,,,,,,,,18.0,,20.0,2.0,0.0,,57.0,,,,,,,,,,,,,2.0,2.6299041136960146e-06,1.3149520568480073e-06,,,,,,,-2.0,6.574760284240037e-06,-1.3149520568480073e-06,,,,1.0,6.574760284240036e-07,6.574760284240036e-07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.1834568511632065e-05,1.3149520568480073e-06,,,,7.0,1.3149520568480074e-05,4.602332198968026e-06,1.0,1.3149520568480073e-06,6.574760284240036e-07,0.0,0.0,0.0,,,,11.0,3.747613362016821e-05,7.23223631266404e-06
2020-03-17,,,,,5.0,,5.0,19.0,,1.0,0.0,,,,,,,,,,23.0,,24.0,2.0,0.0,,81.0,,,,,,,,,,,,,1.0,3.2873801421200185e-06,6.574760284240036e-07,,,,,3.2873801421200185e-06,,9.0,1.249204454005607e-05,5.917284255816033e-06,,,,0.0,6.574760284240036e-07,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.5121948653752085e-05,3.2873801421200185e-06,,,,4.0,1.577942468217609e-05,2.6299041136960146e-06,0.0,1.3149520568480073e-06,0.0,0.0,0.0,0.0,,,,24.0,5.3255558302344295e-05,1.577942468217609e-05
2020-03-18,,,,,2.0,,5.0,20.0,,2.0,0.0,,,,,,,,,,29.0,,23.0,2.0,0.0,,85.0,,,,,,,,,,,,,-3.0,1.3149520568480073e-06,-1.972428085272011e-06,,,,0.0,3.2873801421200185e-06,0.0,1.0,1.3149520568480074e-05,6.574760284240036e-07,,,,1.0,1.3149520568480073e-06,6.574760284240036e-07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.9066804824296106e-05,3.944856170544022e-06,,,,-1.0,1.5121948653752085e-05,-6.574760284240036e-07,0.0,1.3149520568480073e-06,0.0,0.0,0.0,0.0,,,,4.0,5.588546241604031e-05,2.6299041136960146e-06
2020-03-19,6.0,,,,2.0,,5.0,19.0,,2.0,0.0,,,,,,,,,,33.0,,25.0,5.0,0.0,,99.0,,3.944856170544022e-06,,,,,,,,,,,0.0,1.3149520568480073e-06,0.0,,,,0.0,3.2873801421200185e-06,0.0,-1.0,1.249204454005607e-05,-6.574760284240036e-07,,,,0.0,1.3149520568480073e-06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.169670893799212e-05,2.6299041136960146e-06,,,,2.0,1.6436900710600092e-05,1.3149520568480073e-06,3.0,3.2873801421200185e-06,1.972428085272011e-06,0.0,0.0,0.0,,,,14.0,6.509012681397637e-05,9.204664397936052e-06
2020-03-20,4.0,,,,2.0,,6.0,22.0,,3.0,1.0,,,,,,,,,,35.0,,24.0,6.0,0.0,,105.0,-2.0,2.6299041136960146e-06,-1.3149520568480073e-06,,,,,,,,,,0.0,1.3149520568480073e-06,0.0,,,,1.0,3.944856170544022e-06,6.574760284240036e-07,3.0,1.446447262532808e-05,1.972428085272011e-06,,,,1.0,1.972428085272011e-06,6.574760284240036e-07,1.0,6.574760284240036e-07,6.574760284240036e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.3011660994840128e-05,1.3149520568480073e-06,,,,-1.0,1.577942468217609e-05,-6.574760284240036e-07,1.0,3.944856170544022e-06,6.574760284240036e-07,0.0,0.0,0.0,,,,6.0,6.903498298452039e-05,3.944856170544022e-06
2020-03-21,,,,,4.0,,6.0,25.0,,3.0,1.0,,,,,,,,,,40.0,,28.0,8.0,0.0,,121.0,,,,,,,,,,,,,2.0,2.6299041136960146e-06,1.3149520568480073e-06,,,,0.0,3.944856170544022e-06,0.0,3.0,1.6436900710600092e-05,1.972428085272011e-06,,,,0.0,1.972428085272011e-06,0.0,0.0,6.574760284240036e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.6299041136960148e-05,3.2873801421200185e-06,,,,4.0,1.8409328795872103e-05,2.6299041136960146e-06,2.0,5.259808227392029e-06,1.3149520568480073e-06,0.0,0.0,0.0,,,,16.0,7.955459943930445e-05,1.0519616454784058e-05
2020-03-22,,,,,7.0,,8.0,36.0,,3.0,2.0,,,,,,,,,,46.0,,36.0,11.0,0.0,,155.0,,,,,,,,,,,,,3.0,4.602332198968026e-06,1.972428085272011e-06,,,,2.0,5.259808227392029e-06,1.3149520568480073e-06,11.0,2.366913702326413e-05,7.23223631266404e-06,,,,0.0,1.972428085272011e-06,0.0,1.0,1.3149520568480073e-06,6.574760284240036e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.024389730750417e-05,3.944856170544022e-06,,,,8.0,2.366913702326413e-05,5.259808227392029e-06,3.0,7.23223631266404e-06,1.972428085272011e-06,0.0,0.0,0.0,,,,34.0,0.00010190878440572057,2.2354184966416125e-05
2020-03-23,3.0,,,,10.0,,7.0,43.0,,5.0,3.0,,11.0,,,,,,,,45.0,,44.0,12.0,0.0,,185.0,-1.0,1.972428085272011e-06,-6.574760284240036e-07,,,,,,,,,,3.0,6.574760284240037e-06,1.972428085272011e-06,,,,-1.0,4.602332198968026e-06,-6.574760284240036e-07,7.0,2.827146922223216e-05,4.602332198968026e-06,,,,2.0,3.2873801421200185e-06,1.3149520568480073e-06,1.0,1.972428085272011e-06,6.574760284240036e-07,,,,,7.23223631266404e-06,,,,,,,,,,,,,,,,,,,,,,,-1.0,2.9586421279080164e-05,-6.574760284240036e-07,,,,8.0,2.892894525065616e-05,5.259808227392029e-06,1.0,7.889712341088045e-06,6.574760284240036e-07,0.0,0.0,0.0,,,,30.0,0.00012163306525844068,1.9724280852720108e-05
2020-03-24,2.0,,,,11.0,,7.0,41.0,,5.0,4.0,,8.0,,,,,,,,50.0,,48.0,13.0,0.0,,191.0,-1.0,1.3149520568480073e-06,-6.574760284240036e-07,,,,,,,,,,1.0,7.23223631266404e-06,6.574760284240036e-07,,,,0.0,4.602332198968026e-06,0.0,-2.0,2.695651716538415e-05,-1.3149520568480073e-06,,,,0.0,3.2873801421200185e-06,0.0,1.0,2.6299041136960146e-06,6.574760284240036e-07,,,,-3.0,5.259808227392029e-06,-1.972428085272011e-06,,,,,,,,,,,,,,,,,,,,,,5.0,3.2873801421200184e-05,3.2873801421200185e-06,,,,4.0,3.155884936435218e-05,2.6299041136960146e-06,1.0,8.547188369512047e-06,6.574760284240036e-07,0.0,0.0,0.0,,,,6.0,0.0001255779214289847,3.944856170544022e-06
2020-03-25,7.0,,,,8.0,,7.0,50.0,,8.0,4.0,,10.0,,,,1.0,,,,57.0,,56.0,15.0,1.0,,226.0,5.0,4.602332198968026e-06,3.2873801421200185e-06,,,,,,,,,,-3.0,5.259808227392029e-06,-1.972428085272011e-06,,,,0.0,4.602332198968026e-06,0.0,9.0,3.2873801421200184e-05,5.917284255816033e-06,,,,3.0,5.259808227392029e-06,1.972428085272011e-06,0.0,2.6299041136960146e-06,0.0,,,,2.0,6.574760284240037e-06,1.3149520568480073e-06,,,,,,,,,,,6.574760284240036e-07,,,,,,,,,,,7.0,3.747613362016821e-05,4.602332198968026e-06,,,,8.0,3.6818657591744206e-05,5.259808227392029e-06,2.0,9.862140426360054e-06,1.3149520568480073e-06,1.0,6.574760284240036e-07,6.574760284240036e-07,,,,35.0,0.00014858958242382482,2.3011660994840128e-05
2020-03-26,10.0,,,,9.0,8.0,5.0,52.0,,11.0,4.0,,9.0,,,,1.0,,,,60.0,,60.0,19.0,1.0,,249.0,3.0,6.574760284240037e-06,1.972428085272011e-06,,,,,,,,,,1.0,5.917284255816033e-06,6.574760284240036e-07,6.0,5.259808227392029e-06,3.944856170544022e-06,-2.0,3.2873801421200185e-06,-1.3149520568480073e-06,2.0,3.418875347804819e-05,1.3149520568480073e-06,,,,3.0,7.23223631266404e-06,1.972428085272011e-06,0.0,2.6299041136960146e-06,0.0,,,,-1.0,5.917284255816033e-06,-6.574760284240036e-07,,,,,,,,,,0.0,6.574760284240036e-07,0.0,,,,,,,,,,3.0,3.9448561705440216e-05,1.972428085272011e-06,,,,4.0,3.9448561705440216e-05,2.6299041136960146e-06,4.0,1.249204454005607e-05,2.6299041136960146e-06,0.0,6.574760284240036e-07,0.0,,,,23.0,0.0001637115310775769,1.5121948653752085e-05
2020-03-27,12.0,,,,11.0,8.0,8.0,54.0,,11.0,6.0,,9.0,,,,1.0,,,,61.0,,64.0,20.0,5.0,,270.0,2.0,7.889712341088045e-06,1.3149520568480073e-06,,,,,,,,,,2.0,7.23223631266404e-06,1.3149520568480073e-06,0.0,5.259808227392029e-06,0.0,3.0,5.259808227392029e-06,1.972428085272011e-06,2.0,3.55037055348962e-05,1.3149520568480073e-06,,,,0.0,7.23223631266404e-06,0.0,2.0,3.944856170544022e-06,1.3149520568480073e-06,,,,0.0,5.917284255816033e-06,0.0,,,,,,,,,,0.0,6.574760284240036e-07,0.0,,,,,,,,,,1.0,4.010603773386422e-05,6.574760284240036e-07,,,,4.0,4.2078465819136234e-05,2.6299041136960146e-06,1.0,1.3149520568480074e-05,6.574760284240036e-07,4.0,3.2873801421200185e-06,2.6299041136960146e-06,,,,21.0,0.00017751852767448098,1.3806996596904076e-05
2020-03-28,,,,,14.0,11.0,12.0,59.0,,11.0,5.0,,11.0,,,,1.0,,,,69.0,,67.0,21.0,5.0,,298.0,,,,,,,,,,,,,3.0,9.204664397936052e-06,1.972428085272011e-06,3.0,7.23223631266404e-06,1.972428085272011e-06,4.0,7.889712341088045e-06,2.6299041136960146e-06,5.0,3.879108567701622e-05,3.2873801421200185e-06,,,,0.0,7.23223631266404e-06,0.0,-1.0,3.2873801421200185e-06,-6.574760284240036e-07,,,,2.0,7.23223631266404e-06,1.3149520568480073e-06,,,,,,,,,,0.0,6.574760284240036e-07,0.0,,,,,,,,,,8.0,4.536584596125625e-05,5.259808227392029e-06,,,,3.0,4.4050893904408245e-05,1.972428085272011e-06,1.0,1.3806996596904076e-05,6.574760284240036e-07,0.0,3.2873801421200185e-06,0.0,,,,28.0,0.0001959278564703531,1.8409328795872103e-05
2020-03-29,,,,,15.0,12.0,13.0,59.0,,11.0,5.0,,16.0,,,,1.0,,,,69.0,,69.0,22.0,5.0,,309.0,,,,,,,,,,,,,1.0,9.862140426360054e-06,6.574760284240036e-07,1.0,7.889712341088045e-06,6.574760284240036e-07,1.0,8.547188369512047e-06,6.574760284240036e-07,0.0,3.879108567701622e-05,0.0,,,,0.0,7.23223631266404e-06,0.0,0.0,3.2873801421200185e-06,0.0,,,,5.0,1.0519616454784058e-05,3.2873801421200185e-06,,,,,,,,,,0.0,6.574760284240036e-07,0.0,,,,,,,,,,0.0,4.536584596125625e-05,0.0,,,,2.0,4.536584596125625e-05,1.3149520568480073e-06,1.0,1.446447262532808e-05,6.574760284240036e-07,0.0,3.2873801421200185e-06,0.0,,,,11.0,0.00020316009278301714,7.23223631266404e-06
2020-03-30,12.0,,,21.0,17.0,12.0,16.0,57.0,,9.0,5.0,,12.0,,,,3.0,,,,75.0,,70.0,25.0,5.0,,339.0,0.0,7.889712341088045e-06,0.0,,,,,,,,1.3806996596904076e-05,,2.0,1.1177092483208063e-05,1.3149520568480073e-06,0.0,7.889712341088045e-06,0.0,3.0,1.0519616454784058e-05,1.972428085272011e-06,-2.0,3.747613362016821e-05,-1.3149520568480073e-06,,,,-2.0,5.917284255816033e-06,-1.3149520568480073e-06,0.0,3.2873801421200185e-06,0.0,,,,-4.0,7.889712341088045e-06,-2.6299041136960146e-06,,,,,,,,,,2.0,1.972428085272011e-06,1.3149520568480073e-06,,,,,,,,,,6.0,4.931070213180027e-05,3.944856170544022e-06,,,,1.0,4.6023321989680256e-05,6.574760284240036e-07,3.0,1.6436900710600092e-05,1.972428085272011e-06,0.0,3.2873801421200185e-06,0.0,,,,30.0,0.00022288437363573725,1.9724280852720108e-05
2020-03-31,22.0,,,23.0,18.0,15.0,20.0,64.0,,10.0,5.0,,14.0,1.0,,,3.0,,,,74.0,,73.0,24.0,6.0,,372.0,10.0,1.446447262532808e-05,6.574760284240037e-06,,,,,,,2.0,1.5121948653752085e-05,1.3149520568480073e-06,1.0,1.1834568511632065e-05,6.574760284240036e-07,3.0,9.862140426360054e-06,1.972428085272011e-06,4.0,1.3149520568480074e-05,2.6299041136960146e-06,7.0,4.2078465819136234e-05,4.602332198968026e-06,,,,1.0,6.574760284240037e-06,6.574760284240036e-07,0.0,3.2873801421200185e-06,0.0,,,,2.0,9.204664397936052e-06,1.3149520568480073e-06,,6.574760284240036e-07,,,,,,,,0.0,1.972428085272011e-06,0.0,,,,,,,,,,-1.0,4.865322610337627e-05,-6.574760284240036e-07,,,,3.0,4.799575007495227e-05,1.972428085272011e-06,-1.0,1.577942468217609e-05,-6.574760284240036e-07,1.0,3.944856170544022e-06,6.574760284240036e-07,,,,33.0,0.0002445810825737294,2.169670893799212e-05
2020-04-01,27.0,,,26.0,17.0,16.0,23.0,64.0,,11.0,5.0,12.0,14.0,2.0,,,3.0,,,,76.0,,77.0,26.0,5.0,,404.0,5.0,1.77518527674481e-05,3.2873801421200185e-06,,,,,,,3.0,1.7094376739024094e-05,1.972428085272011e-06,-1.0,1.1177092483208063e-05,-6.574760284240036e-07,1.0,1.0519616454784058e-05,6.574760284240036e-07,3.0,1.5121948653752085e-05,1.972428085272011e-06,0.0,4.2078465819136234e-05,0.0,,,,1.0,7.23223631266404e-06,6.574760284240036e-07,0.0,3.2873801421200185e-06,0.0,,7.889712341088045e-06,,0.0,9.204664397936052e-06,0.0,1.0,1.3149520568480073e-06,6.574760284240036e-07,,,,,,,0.0,1.972428085272011e-06,0.0,,,,,,,,,,2.0,4.996817816022428e-05,1.3149520568480073e-06,,,,4.0,5.0625654188648284e-05,2.6299041136960146e-06,2.0,1.7094376739024094e-05,1.3149520568480073e-06,-1.0,3.2873801421200185e-06,-6.574760284240036e-07,,,,32.0,0.00026562031548329747,2.1039232909568117e-05
2020-04-02,27.0,,,24.0,18.0,17.0,23.0,62.0,,11.0,3.0,11.0,12.0,2.0,,11.0,3.0,,,,75.0,,76.0,28.0,5.0,,408.0,0.0,1.77518527674481e-05,0.0,,,,,,,-2.0,1.577942468217609e-05,-1.3149520568480073e-06,1.0,1.1834568511632065e-05,6.574760284240036e-07,1.0,1.1177092483208063e-05,6.574760284240036e-07,0.0,1.5121948653752085e-05,0.0,-2.0,4.076351376228823e-05,-1.3149520568480073e-06,,,,0.0,7.23223631266404e-06,0.0,-2.0,1.972428085272011e-06,-1.3149520568480073e-06,-1.0,7.23223631266404e-06,-6.574760284240036e-07,-2.0,7.889712341088045e-06,-1.3149520568480073e-06,0.0,1.3149520568480073e-06,0.0,,,,,7.23223631266404e-06,,0.0,1.972428085272011e-06,0.0,,,,,,,,,,-1.0,4.931070213180027e-05,-6.574760284240036e-07,,,,-1.0,4.996817816022428e-05,-6.574760284240036e-07,2.0,1.8409328795872103e-05,1.3149520568480073e-06,0.0,3.2873801421200185e-06,0.0,,,,4.0,0.0002682502195969935,2.6299041136960146e-06
